"Campaign name","Ad set name","Ad name",Ads,Age,Gender,Objective,Day,Description,"Delivery status","Delivery level","Attribution setting","Result type",Results,Reach,Frequency,"Cost per result","Amount spent (INR)","Quality ranking","Engagement rate ranking","Conversion rate ranking",Impressions,"CPM (cost per 1,000 impressions)","Link clicks","CPC (cost per link click)","CTR (link click-through rate)","Clicks (all)","CTR (all)","CPC (all)","Adds to cart","Website adds to cart","Meta adds to cart","Cost per add to cart","Adds to cart conversion value","Website adds to cart conversion value",Purchases,"Website purchases","Shops-assisted purchases","Purchase ROAS (return on ad spend)","Website purchase ROAS (return on ad spend)","Purchases conversion value","Website purchases conversion value","Shops-assisted purchases conversion value","Cost per purchase",Views,Viewers,"Gross impressions (includes invalid impressions from non-human traffic)","Results rate per link clicks","Average purchases conversion value","Auto-refresh impressions","Purchases rate per link clicks","Purchases rate per landing page views","Landing page views rate per link clicks","Result value type","Results value","Result value type","Results ROAS","Unique link clicks","Unique CTR (link click-through rate)","Unique clicks (all)","Unique CTR (all)","Meta purchase conversion value","Reporting starts","Reporting ends",Objective,"Performance goal","Buying type",Starts,Ends,Bid,"Bid type","Ad ID","Ad name","Ad Set Budget","Ad Set Budget Type","Campaign Budget","Campaign Budget Type","Campaign ID","Ad set name","Ad set ID","Campaign name",Currency,Description,headline,"Website URL",call_to_action_type,"Image hash","Image name","URL parameters","Included custom audiences","Excluded custom audiences"
"secretswap - 4 angles test-21 June","broad 35+","Convenience & Family - 2","Convenience & Family - 2",45-54,male,OUTCOME_SALES,2026-06-21,"7-Day Guarantee.Rated 4.9/5 by 2847+ healthy home cooks.",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,4,1,,2.21,-,-,-,4,552.5,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247445893700335,"Convenience & Family - 2","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,d28c67a72599aed176d689522503b263,ad_creative_thali_1781972868839.png_105_105,convienience,,
"healthy D recipes","New Sales Ad Set",4,4,25-34,male,OUTCOME_SALES,2026-06-21,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,1,1,,0.01,-,-,-,1,10,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-19,Ongoing,,ABSOLUTE_OCPM,120247277679480335,4,"Using campaign budget",,810,Daily,120247276897740335,"New Sales Ad Set",120247276897760335,"healthy D recipes",INR,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://diabitic-food-recipe.vercel.app/,LEARN_MORE,3550162ac480cf934e2af8c073841097,ad_thali_premium_1781771853282_pro.jpg_105,1,,
"secretswap - 4 angles test-21 June","broad 35+","Convenience & Family - 2","Convenience & Family - 2",35-44,female,OUTCOME_SALES,2026-06-21,"7-Day Guarantee.Rated 4.9/5 by 2847+ healthy home cooks.",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,3,1,,1.38,-,-,-,3,460,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247445893700335,"Convenience & Family - 2","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,d28c67a72599aed176d689522503b263,ad_creative_thali_1781972868839.png_105_105,convienience,,
"secretswap - 4 angles test-21 June","broad 35+","Flavor Focus - 4","Flavor Focus - 4",55-64,male,OUTCOME_SALES,2026-06-21,"Join 2,847+ Indian families eating healthier. ",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,10,1,,2.94,-,-,-,10,294,3,0.98,30,4,40,0.735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247446284390335,"Flavor Focus - 4","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,42de942a5042d3e34c452b63760836a3,ad_creative_compliant_curry_1781973167022.png_105_105,flavor,,
"secretswap - 4 angles test-21 June","broad 35+","Flavor Focus - 4","Flavor Focus - 4",55-64,male,OUTCOME_SALES,2026-06-21,"7-Day Guarantee.Rated 4.9/5 by 2847+ healthy home cooks.",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,1,1,,1.04,-,-,-,1,1040,,,,1,100,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247446284390335,"Flavor Focus - 4","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,42de942a5042d3e34c452b63760836a3,ad_creative_compliant_curry_1781973167022.png_105_105,flavor,,
"secretswap - 4 angles test-21 June","broad 35+","Flavor Focus - 4","Flavor Focus - 4",45-54,male,OUTCOME_SALES,2026-06-21,"7-Day Guarantee.Rated 4.9/5 by 2847+ healthy home cooks.",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,1,1,,0.04,-,-,-,1,40,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247446284390335,"Flavor Focus - 4","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,42de942a5042d3e34c452b63760836a3,ad_creative_compliant_curry_1781973167022.png_105_105,flavor,,
"secretswap - 4 angles test-21 June","broad 35+","Flavor Focus - 4","Flavor Focus - 4",25-34,male,OUTCOME_SALES,2026-06-21,"7-Day Guarantee.Rated 4.9/5 by 2847+ healthy home cooks.",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,1,1,,0.29,-,-,-,1,290,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247446284390335,"Flavor Focus - 4","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,42de942a5042d3e34c452b63760836a3,ad_creative_compliant_curry_1781973167022.png_105_105,flavor,,
"secretswap - 4 angles test-21 June","broad 35+","Flavor Focus - 4","Flavor Focus - 4",45-54,female,OUTCOME_SALES,2026-06-21,"7-Day Guarantee.Rated 4.9/5 by 2847+ healthy home cooks.",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,1,1,,0.93,-,-,-,1,930,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247446284390335,"Flavor Focus - 4","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,42de942a5042d3e34c452b63760836a3,ad_creative_compliant_curry_1781973167022.png_105_105,flavor,,
"secretswap - 4 angles test-21 June","broad 35+","Flavor Focus - 4","Flavor Focus - 4",65+,female,OUTCOME_SALES,2026-06-21,"7-Day Guarantee.Rated 4.9/5 by 2847+ healthy home cooks.",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,1,1,,0,-,-,-,1,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247446284390335,"Flavor Focus - 4","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,42de942a5042d3e34c452b63760836a3,ad_creative_compliant_curry_1781973167022.png_105_105,flavor,,
"secretswap - 4 angles test-21 June","broad 35+","Flavor Focus - 4","Flavor Focus - 4",35-44,male,OUTCOME_SALES,2026-06-21,"7-Day Guarantee.Rated 4.9/5 by 2847+ healthy home cooks.",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,1,1,,0.11,-,-,-,1,110,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247446284390335,"Flavor Focus - 4","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,42de942a5042d3e34c452b63760836a3,ad_creative_compliant_curry_1781973167022.png_105_105,flavor,,
"secretswap - 4 angles test-21 June","broad 35+","Authority & Trust - 3","Authority & Trust - 3",55-64,female,OUTCOME_SALES,2026-06-21,"Join 2,847+ Indian families eating healthier. ",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,1,1,,0.22,-,-,-,1,220,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247446022930335,"Authority & Trust - 3","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,eb81ae947432ec6d45c464c470f51fa9,ad_creative_trust_1781972880994.png_105_105,authority,,
"secretswap - 4 angles test-21 June","broad 35+","Flavor Focus - 4","Flavor Focus - 4",45-54,female,OUTCOME_SALES,2026-06-21,"Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,3,1,,2.5,-,-,-,3,833.33333333,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247446284390335,"Flavor Focus - 4","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,42de942a5042d3e34c452b63760836a3,ad_creative_compliant_curry_1781973167022.png_105_105,flavor,,
"secretswap - 4 angles test-21 June","broad 35+","Authority & Trust - 3","Authority & Trust - 3",45-54,male,OUTCOME_SALES,2026-06-21,"Join 2,847+ Indian families eating healthier. ",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,2,1.5,,2.7,-,-,-,3,900,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247446022930335,"Authority & Trust - 3","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,eb81ae947432ec6d45c464c470f51fa9,ad_creative_trust_1781972880994.png_105_105,authority,,
"secretswap - 4 angles test-21 June","broad 35+","Authority & Trust - 3","Authority & Trust - 3",35-44,male,OUTCOME_SALES,2026-06-21,"Join 2,847+ Indian families eating healthier. ",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,2,1,,5.67,-,-,-,2,2835,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247446022930335,"Authority & Trust - 3","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,eb81ae947432ec6d45c464c470f51fa9,ad_creative_trust_1781972880994.png_105_105,authority,,
"secretswap - 4 angles test-21 June","broad 35+","Authority & Trust - 3","Authority & Trust - 3",55-64,male,OUTCOME_SALES,2026-06-21,"Join 2,847+ Indian families eating healthier. ",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,1,1,,0.6,-,-,-,1,600,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247446022930335,"Authority & Trust - 3","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,eb81ae947432ec6d45c464c470f51fa9,ad_creative_trust_1781972880994.png_105_105,authority,,
"secretswap - 4 angles test-21 June","broad 35+","Authority & Trust - 3","Authority & Trust - 3",65+,female,OUTCOME_SALES,2026-06-21,"Join 2,847+ Indian families eating healthier. ",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,1,1,,0.25,-,-,-,1,250,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247446022930335,"Authority & Trust - 3","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,eb81ae947432ec6d45c464c470f51fa9,ad_creative_trust_1781972880994.png_105_105,authority,,
"secretswap - 4 angles test-21 June","broad 35+","Authority & Trust - 3","Authority & Trust - 3",45-54,male,OUTCOME_SALES,2026-06-21,"7-Day Guarantee.Rated 4.9/5 by 2847+ healthy home cooks.",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,1,1,,0.42,-,-,-,1,420,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247446022930335,"Authority & Trust - 3","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,eb81ae947432ec6d45c464c470f51fa9,ad_creative_trust_1781972880994.png_105_105,authority,,
"secretswap - 4 angles test-21 June","broad 35+","Convenience & Family - 2","Convenience & Family - 2",25-34,male,OUTCOME_SALES,2026-06-21,"7-Day Guarantee.Rated 4.9/5 by 2847+ healthy home cooks.",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,1,1,,0.1,-,-,-,1,100,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247445893700335,"Convenience & Family - 2","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,d28c67a72599aed176d689522503b263,ad_creative_thali_1781972868839.png_105_105,convienience,,
"secretswap - 4 angles test-21 June","broad 35+","Flavor Focus - 4","Flavor Focus - 4",65+,female,OUTCOME_SALES,2026-06-21,"Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,2,1,,0.31,-,-,-,2,155,,,,1,50,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247446284390335,"Flavor Focus - 4","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,42de942a5042d3e34c452b63760836a3,ad_creative_compliant_curry_1781973167022.png_105_105,flavor,,
"secretswap - 4 angles test-21 June","broad 35+","Flavor Focus - 4","Flavor Focus - 4",55-64,female,OUTCOME_SALES,2026-06-21,"7-Day Guarantee.Rated 4.9/5 by 2847+ healthy home cooks.",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,2,1,,0.98,-,-,-,2,490,1,0.98,50,1,50,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247446284390335,"Flavor Focus - 4","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,42de942a5042d3e34c452b63760836a3,ad_creative_compliant_curry_1781973167022.png_105_105,flavor,,
"secretswap - 4 angles test-21 June","broad 35+","Flavor Focus - 4","Flavor Focus - 4",35-44,male,OUTCOME_SALES,2026-06-21,"Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,2,1,,1.65,-,-,-,2,825,,,,1,50,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247446284390335,"Flavor Focus - 4","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,42de942a5042d3e34c452b63760836a3,ad_creative_compliant_curry_1781973167022.png_105_105,flavor,,
"secretswap - 4 angles test-21 June","broad 35+","Flavor Focus - 4","Flavor Focus - 4",35-44,male,OUTCOME_SALES,2026-06-21,"Join 2,847+ Indian families eating healthier. ",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,1,1,,0.05,-,-,-,1,50,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247446284390335,"Flavor Focus - 4","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,42de942a5042d3e34c452b63760836a3,ad_creative_compliant_curry_1781973167022.png_105_105,flavor,,
"secretswap - 4 angles test-21 June","broad 35+","Convenience & Family - 2","Convenience & Family - 2",25-34,female,OUTCOME_SALES,2026-06-21,"7-Day Guarantee.Rated 4.9/5 by 2847+ healthy home cooks.",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,1,1,,0.9,-,-,-,1,900,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247445893700335,"Convenience & Family - 2","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,d28c67a72599aed176d689522503b263,ad_creative_thali_1781972868839.png_105_105,convienience,,
"secretswap - 4 angles test-21 June","broad 35+","Flavor Focus - 4","Flavor Focus - 4",55-64,male,OUTCOME_SALES,2026-06-21,"Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,6,1,,7.08,-,-,-,6,1180,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247446284390335,"Flavor Focus - 4","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,42de942a5042d3e34c452b63760836a3,ad_creative_compliant_curry_1781973167022.png_105_105,flavor,,
"secretswap - 4 angles test-21 June","broad 35+","Convenience & Family - 2","Convenience & Family - 2",55-64,male,OUTCOME_SALES,2026-06-21,"Join 2,847+ Indian families eating healthier. ",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,1,1,,0.89,-,-,-,1,890,1,0.89,100,1,100,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247445893700335,"Convenience & Family - 2","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,d28c67a72599aed176d689522503b263,ad_creative_thali_1781972868839.png_105_105,convienience,,
"secretswap - 4 angles test-21 June","broad 35+","Convenience & Family - 2","Convenience & Family - 2",55-64,male,OUTCOME_SALES,2026-06-21,"Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,3,1,,0.34,-,-,-,3,113.33333333,1,0.34,33.33333333,1,33.33333333,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247445893700335,"Convenience & Family - 2","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,d28c67a72599aed176d689522503b263,ad_creative_thali_1781972868839.png_105_105,convienience,,
"secretswap - 4 angles test-21 June","broad 35+","Convenience & Family - 2","Convenience & Family - 2",55-64,female,OUTCOME_SALES,2026-06-21,"7-Day Guarantee.Rated 4.9/5 by 2847+ healthy home cooks.",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,9,1,,5.28,-,-,-,9,586.66666667,1,5.28,11.11111111,2,22.22222222,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247445893700335,"Convenience & Family - 2","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,d28c67a72599aed176d689522503b263,ad_creative_thali_1781972868839.png_105_105,convienience,,
